title,issn,cn,sponsor,compound_if,comprehensive_if,tags,major_categories,detail_url
"中华地方病学杂志","","","","1.298","1.206","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINFV-2Fd12N-4Awf1ZKR7XHv2NGspRlTDEtvFwVAaa7Cwun7fLbbQlmx_HdrvOaE2b3Nslnqfvy5usvXYBYljklsnGicfBk0I9n0Kd-SMsdCw==&uniplatform=NZKPT&language=CHS"
"中华儿科杂志","","","","1.015","0.822","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOEnfMqw5iVPYun9L1aBI7W8vjvV6wWo09H7CUBN4VQWHADF7AdcDlu82LjTzGsiXGaUP1XuVqYfZM_J8BfuP2cK9fiUfc_V7h8f-lyb0a3-Q==&uniplatform=NZKPT&language=CHS"
"中华儿女","1003-0557","11-1404/C","","","","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINQYWlEt688GDvA-fYB1An0-vSEanzf77oyL_9zejiTMOHEuVbJ1ShVTy2TLnDCWebFlLd7GGXgee7R32pXjAbpxUmJEJsRq2R3DdQj2BmdJw==&uniplatform=NZKPT&language=CHS"
"中华耳鼻咽喉头颈外科杂志","","","","0.925","0.795","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPtbw_qvOzcQcMLekslty5eoWNu-a08P28_7Wc6MHPkddesQhuvCLHKbDzE7IzWDm8cx0opiBKWGSbnxvO875A0ro6M9VnNDjgamdDXi8HyVA==&uniplatform=NZKPT&language=CHS"
"中华耳科学杂志","","","","1.104","0.938","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINO06oz6KLtrJC4GqPZE1PsOjYiW7HxjLJdy2jhsd1JNLvGfwvkzCGh_qeYF9QH0J-rb1GNf44vSsTctif879QJWBG35JTQ_BJFEc4r1Y-zPw==&uniplatform=NZKPT&language=CHS"
"中华放射学杂志","","","","1.704","1.494","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPxqb2BQtx_MRvBAacWY9AmChWDGDYxTQfO8JgVHAR2D6bFgNZij0bWSug-pR_Ggw79ZvAVxVTGaRAzxZada-As8Nftvm9P1kKN7vtT4DaFgg==&uniplatform=NZKPT&language=CHS"
"中华放射医学与防护杂志","","","","0.668","0.612","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPsW56qiMsy-pvt8jOg3wE-AboKunKPWkURJBuDG3n-YgW3Bc_vfy8ZXdnlW3aFLaQWsOygiciCbbomdIJrhfH6wZ29jve64ilXwvcDl4FuzQ==&uniplatform=NZKPT&language=CHS"
"中华放射肿瘤学杂志","","","","0.542","0.470","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOVNERwNVqwLyobbFTC1rTKfSOFso-jQm1Z0oRgzTDdm2RAYnpbUH7-MFwSWhV3juypUoEtdlFPFxu7OIE2VnlMwmtkNavdjCvUZ47pU7J9Og==&uniplatform=NZKPT&language=CHS"
"中华肥胖与代谢病电子杂志","","","","0.426","0.404","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINAMK3ACFOlLHoVgUWBxv9tVNdEIhiMOu6mIB5DZ_z-3SoN02fFZS5GfQECoxxBHuBafiU-FUAi9cyP_6jvIpgNCkpLdyRTjLNLz9HmwFWt_w==&uniplatform=NZKPT&language=CHS"
"中华肺部疾病杂志(电子版)","","","","0.782","0.614","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINZ2Z_O5N_w1PgdBI8brluu8-fw7XDdEkhyk1AOjAv0h_-FvWOhPBUT1p9uHChMZon4bGVviT5RSeg5C1HeqR0KdGA_wEC1ueR4KSysI4YiVg==&uniplatform=NZKPT&language=CHS"
"中华风湿病学杂志","","","","0.395","0.319","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPeobkG_Y5tb-WKnLKt8FTj2NcgjIEgCOO-eilF3Thz8otYyYWLpaL2jINkp70ieAkbPLmbyce0k0wuXhahMfqCMkIzHf0pr-OaUcfGX5UC3A==&uniplatform=NZKPT&language=CHS"
"中华妇产科杂志","","","","1.219","1.007","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPKyvPrQLoFPsBDd0UIpelvMa1yAD0BX5YVzX0kHeovB_-D1GuW1A-4PRWSaTl-aLdA2YNuXr_O9x550Vgir8LIhzWxkvzBCoN-UOBwPgPcug==&uniplatform=NZKPT&language=CHS"
"中华妇幼临床医学杂志(电子版)","","","","0.645","0.609","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN9-Ybh0Zz6GHMFt-d5zaXWKRDO5cFel5l_fAQJDEWHsN8Loj81CYLbRkzJpqaQRNr5cjrpIbt6g_SM3HKkR89chOCYoKT0alayTjfKP7VPaA==&uniplatform=NZKPT&language=CHS"
"中华肝胆外科杂志","","","","1.049","0.956","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMgs7F9lmQHOraYhsImObu3o_UvdhaCqF12TfSw9-Vd16uHxIdxkHYuZOFIC29UWuM8FN37NkZkxQC2Ed9b1h7aoGaluhoT5BPNbtnzoNd-rw==&uniplatform=NZKPT&language=CHS"
"中华肝脏病杂志","","","","1.115","0.963","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM24F-O3ykLEZ8TURkKPc7DbJiCtEvMfM2zBZLSSOWs83xx4sCH5aawB1RqNh7BKpw48EN-vUeE1-qsWGiOBczS2EncV0tKCoyLAR4rBILm-Q==&uniplatform=NZKPT&language=CHS"
"中华肝脏外科手术学电子杂志","","","","0.388","0.361","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPeobkG_Y5tb-WKnLKt8FTj2NcgjIEgCOO-eilF3Thz8otYyYWLpaL2jINkp70ieAnTxigve6mA3PRpb1VQxcECSA2w_AwbpWDcwKPvD4h2vA==&uniplatform=NZKPT&language=CHS"
"中华高血压杂志(中英文)","","","","1.447","1.052","网络首发|增强出版","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPuudK_WSwk8ySKfKCATKRPQbJ2QBntjUJKvQMxoDdESqkaFhU2qBFfA6jxeGEVQDMAfzhMuUgc3GazQNbn5_okpNQJU3a7dkOL8J5hDfTang==&uniplatform=NZKPT&language=CHS"
"中华骨科杂志","","","","1.300","1.185","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINFV-2Fd12N-4Awf1ZKR7XHv2NGspRlTDEtvFwVAaa7Cwun7fLbbQlmx_HdrvOaE2baHesAaf7SWd8CYjeNbR7NJDfA8juHNE3DqJ2LVo5BnQ==&uniplatform=NZKPT&language=CHS"
"中华骨与关节外科杂志","","","","1.593","1.352","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMvk4VhxcEWmRoiVCVnP6aNRbCEuJ2uJe0I4yH7UAt3xyIUUL9MM05gdL3vYvtGnNjRY_RXr_kbmsvx9pzCVaMVwqMmWLf6Aym648U7KglYsA==&uniplatform=NZKPT&language=CHS"
"中华骨质疏松和骨矿盐疾病杂志","","","","1.265","0.976","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPYN8b63MTxBCf8BIL4cySndDPeRw6N30o0C6kHSwm4M8A0d1vH-jCQN0GqYE_xSpeP8nxU-tuGaioF3BYTSRm4wlOmH1Wk39SP_nAg1y_74A==&uniplatform=NZKPT&language=CHS"
"中华关节外科杂志(电子版)","","","","0.242","0.231","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMz-xbqFl3vb8sFonanZq1uy5lL0PXgc7Pe4e_krFva422V-z2qPwVRgPplnvyrQ_Lecy45gQ04gKKQjO_h1Ssx2VO3pkw7ezFi1FHpTwcygw==&uniplatform=NZKPT&language=CHS"
"中华航海医学与高气压医学杂志","","","","0.666","0.624","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPsW56qiMsy-pvt8jOg3wE-AboKunKPWkURJBuDG3n-YgW3Bc_vfy8ZXdnlW3aFLaT56Z5WYh5WNCrjOYNYthHl0WWtHcoXhr20fbswvdn6wQ==&uniplatform=NZKPT&language=CHS"
"中华航空航天医学杂志","","","","0.196","0.196","","工程科技II|医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINjsn2UpK44AEVR3M6Xe4IIo5XTZpwqxAx0q6jlzeNtPrKfko_fWeKB-eFj9n58VT9Os0qBl_XqYhDdac38G7pOYN-rqhsImtjA5yZpgOfdbA==&uniplatform=NZKPT&language=CHS"
"中华核医学与分子影像杂志","","","","0.815","0.749","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOxgcF0d5cbG4b4CnJ90GrlaAYsksZI-0RLPbqef9uz1HPqEEebNuxZPVybDnQtzNruoY-efL52J_LIoGc2SW4pL1GlDFsAg_L0zMvCIpczuQ==&uniplatform=NZKPT&language=CHS"
"中华护理教育","","","","2.745","2.255","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN7ZxoJisQhDoO_jq6gcNA_LoUqToFBQMOTTCsIv92wT8t--twWSDoIdPWG0uIb-swtJRIM2PZCmEIRi6_5JMM3HmaWWFCa54LmLnaO6WVtGQ==&uniplatform=NZKPT&language=CHS"
"中华护理杂志","","","","4.944","3.984","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM3rCNrgFxCPyEYalOXHxGeQcvbWNmUqdtlJ-Rj0fV0Rg0IrYainn5ZcpaiCA8rvYFanyvTDqrGzv8RRt-dXXPgP8_w07s1u0WbgcLoZhvkog==&uniplatform=NZKPT&language=CHS"
"中华环境","2095-7033","10-1197/X","","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPmElPc1yQol9YaAcAQmssSw1fJj1Xz8JJoOppW32M5NtaTUnrRMlwGFd63b2vCKpgi7EQyfNxaeazXdz7-vK_v54QivpgOQKCisnzvSn0jcg==&uniplatform=NZKPT&language=CHS"
"中华魂","1005-9725","11-3462/C","","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINVsLK2jQUD0RFZd85v3mfJTYSdKwzlebgHtqMPJ6XwYMn7oXmLLYFeNCMPnHoBJ7hW8_M5GZ0V3cyG-Fc466yCkJxa_B4t0v1kJS3ELlgAiA==&uniplatform=NZKPT&language=CHS"
"中华活页文选(初二年级)","1009-7260","11-4586/G4","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINt0CfDf0uAe8slUpnKxCUHueqZ8N0qp5irhznLdTHCLFIEY5stlS-XARnpqNUxoCnUz0YT8MZTuPmZLxIxjCiBYMNWWOKs-AjviROtywJflQ==&uniplatform=NZKPT&language=CHS"
"中华活页文选(初三年级)","1009-7260","11-4586/G4","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINt0CfDf0uAe8slUpnKxCUHueqZ8N0qp5irhznLdTHCLFIEY5stlS-XARnpqNUxoCnyniFik1VYf7rQnSmC1K8D0dsvvna_mRofiA864L-y1Q==&uniplatform=NZKPT&language=CHS"
"中华活页文选(初一年级)","1009-7260","11-4586/G4","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINt0CfDf0uAe8slUpnKxCUHueqZ8N0qp5irhznLdTHCLFIEY5stlS-XARnpqNUxoCm0vpnfw_dnWPzmyte_DptCuzuVZAmqnDaZsFrnrDcXXg==&uniplatform=NZKPT&language=CHS"
"中华活页文选(传统文化教学与研究)","2097-5309","10-1684/G4","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINt0CfDf0uAe8slUpnKxCUHueqZ8N0qp5irhznLdTHCLFIEY5stlS-XARnpqNUxoCkrH1eMAcsxP72D6AKVCWir-GfKdyUbtYR0BxHSX4H3cg==&uniplatform=NZKPT&language=CHS"
"中华活页文选(高二、高三年级)","1009-7279","11-4587/G4","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINt0CfDf0uAe8slUpnKxCUHueqZ8N0qp5irhznLdTHCLFIEY5stlS-XARnpqNUxoCni_Et-07HjYOSahnsTIiCZVlliNCOpZ_NBWqSHRGlPFQ==&uniplatform=NZKPT&language=CHS"
"中华活页文选(高一版)","1009-7279","11-4587/G4","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINt0CfDf0uAe8slUpnKxCUHueqZ8N0qp5irhznLdTHCLFIEY5stlS-XARnpqNUxoClqe85PunnYntWE8B_LMubdjoSFW_l9AY_5iiMGlPmG8A==&uniplatform=NZKPT&language=CHS"
"中华活页文选(教师版)","1009-7252","11-5327/G4","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINt0CfDf0uAe8slUpnKxCUHueqZ8N0qp5irhznLdTHCLFIEY5stlS-XARnpqNUxoCm4RBYSmTc8oVIk1B-gFjKNLmDpZSq7dvKipy-Ti7c36Q==&uniplatform=NZKPT&language=CHS"
"中华急危重症护理杂志","","","","1.003","0.901","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOEnfMqw5iVPYun9L1aBI7W8vjvV6wWo09H7CUBN4VQWHADF7AdcDlu82LjTzGsiXEdM-9kRI9UAvkyF1tzuL1qcYHmX9qeBwx2E8W-7pjqHQ==&uniplatform=NZKPT&language=CHS"
"中华急诊医学杂志","","","","1.297","1.190","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN2NT7EzFvONlwF5OW691sE2nCcOwmsYynrKoQn68Y9pMdIy6PU-RmKUf1t2yk97KeRqJ5A1fhgwrwy-vyq6NyejNSD_SxOM9tmfC20dWhaaw==&uniplatform=NZKPT&language=CHS"
"中华疾病控制杂志","","","","3.186","2.344","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMqPxUQA05O8VtrNkjUs609miu_syMD8xWtgJJ8Zqt8XZoQRL9KFCoFVTlhDea1f3817BQuR_n-A534EfyIVEuqyxCoBnsqQoICc7nOwMIZww==&uniplatform=NZKPT&language=CHS"
"中华家教","1007-693X","11-3056/G4","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINt0CfDf0uAe8slUpnKxCUHueqZ8N0qp5irhznLdTHCLFIEY5stlS-XARnpqNUxoCkAgx0YF_kJwU_6VzryBpDkb3t_1jXhUnTYr_dZy6Yydw==&uniplatform=NZKPT&language=CHS"
"中华肩肘外科电子杂志","","","","0.169","0.146","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMpqKePF_VDph0cywOjUfwNa51_45JtA8spQeaETQl4n3AMCbPbUxD6SVF7czK8r1EUPBAuAOCqOau3Oa_ol-5aawos05xxlR4TQfvt1lPxSg==&uniplatform=NZKPT&language=CHS"
"中华检验医学杂志","","","","0.894","0.802","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM58gNG_qD8PSK4ds3jpYmaUH-KNNQ6OvDGdTF1fw_XJvXYiE5E2bN2ON4WjO9be9GTHFvkbGdkL9ZIy2JrzXAnzAhDtnjtz45t8RpEczcFMg==&uniplatform=NZKPT&language=CHS"
"中华建设","1673-2316","42-1732/TU","","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPqa2m7IEbtT5XBsZPWr3-fG_KmCBu1A1KwtszhOs8Y98gfqCp2x1V4jBP-qkqzDyKmu1-cCKSBnT-UL6Y7L_1tgVchCezR7mze-8Lc-50B2Q==&uniplatform=NZKPT&language=CHS"
"中华健康管理学杂志","","","","1.098","0.924","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINghLr-axCzXgrICoZb_gFgWZytXUu-DC5llU54aJEgxCphXtA5CUleJW8MCvqx8adVGcgIIp2imwBoaaR_tEVTkf-JfIa5f04I97FYLQ-9jA==&uniplatform=NZKPT&language=CHS"
"中华结核和呼吸杂志","","","","1.225","0.962","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPKyvPrQLoFPsBDd0UIpelvMa1yAD0BX5YVzX0kHeovB_-D1GuW1A-4PRWSaTl-aLf-VE_EsVjYDXoip4lweuqHvyvmVxdN2rkrhaOs890J9A==&uniplatform=NZKPT&language=CHS"
"中华结直肠疾病电子杂志","","","","0.568","0.484","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOqJHdEqb3lLC9QSXP8Y7sVf2rMIboV5_VrrDrfhMhPVEZJM5BvzILs5ymCwonJX8_xb_Ge09HDfkPO3LZN1Teu72Jd1fgkkPTExc74Wtlogg==&uniplatform=NZKPT&language=CHS"
"中华解剖与临床杂志","","","","0.638","0.572","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN9-Ybh0Zz6GHMFt-d5zaXWKRDO5cFel5l_fAQJDEWHsN8Loj81CYLbRkzJpqaQRNoz-ChoZO_B8r4-oFXZpjz8jyWYeKWQWfFIahoNGQY9OA==&uniplatform=NZKPT&language=CHS"
"中华介入放射学电子杂志","","","","0.282","0.256","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP8OA0X4QkYAN2sZOg4R5f2iz3YxKtPMGPRrFs6jKaWkb2C8u114ypfc-ok1-2a41wpJW0k39hvXrSmIL7uXoYE2ieiAJi8vjin0ca5eqg5vA==&uniplatform=NZKPT&language=CHS"
"中华经典研究","","","四川大学中华文化研究院","","","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINQYWlEt688GDvA-fYB1An0-vSEanzf77oyL_9zejiTMOHEuVbJ1ShVTy2TLnDCWeaRk2Zxi6i4w05g1idhrHv_TZiPRaEIV4xnFJsqq3_6wQ==&uniplatform=NZKPT&language=CHS"
"中华精神科杂志","","","","1.252","1.081","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINRif9m8SSAYTuYgnM1LryZonk82eiot_FAkhDZhewV3xu4RVnN0XJqNHz6nPeFbt5gPNA0eNxoZf23_Fc8BhMRCfPIP5Q_hDn0NsbRTfS9mQ==&uniplatform=NZKPT&language=CHS"
"中华口腔医学研究杂志(电子版)","","","","0.271","0.256","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP8OA0X4QkYAN2sZOg4R5f2iz3YxKtPMGPRrFs6jKaWkb2C8u114ypfc-ok1-2a41xEcJ0qqAqUPMu9lu2qzbKCidsQ2Fo2cHbbdLZM3QBnGQ==&uniplatform=NZKPT&language=CHS"
"中华口腔医学杂志","","","","1.344","1.153","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPst3NhHxjmRTsHKogHHhf83OVDV-BMw1jppziq5VTauxqh2MX_Sa6NOP29efM8KLvJoSHRh1XbziPFH9D3ndXBseSd1o2A3RNvpggdv4_veg==&uniplatform=NZKPT&language=CHS"
"中华口腔正畸学杂志","","","","0.416","0.297","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINAMK3ACFOlLHoVgUWBxv9tVNdEIhiMOu6mIB5DZ_z-3SoN02fFZS5GfQECoxxBHuBZZTRdFuODs2t3STGYH2693BOuZfvKyz_Vvai2jcAguQ==&uniplatform=NZKPT&language=CHS"
"中华劳动卫生职业病杂志","","","","0.849","0.723","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMgQUXGENO28c3WGZfKa1IKBMGeW82-Cm4IgAPtl36ZehY-HokvGhnjFNWdnbKF7SDQXD7DTtlJ_a2Ci8whaSX-bs0RyJuBOqpCXfG39VqOJw==&uniplatform=NZKPT&language=CHS"
"中华老年多器官疾病杂志","","","","1.509","1.073","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIO5vgny8u2qg512iJcmfrdjEasHw95j8cpJGaC1AE0V2rZ2pCWD_AYSK7-UnHnlrZvZak9Ippwc5-mzISKFB7kfnWxaqh4whZe_pcqrYYf7xA==&uniplatform=NZKPT&language=CHS"
"中华老年骨科与康复电子杂志","","","","0.336","0.284","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIND8IenK8NcATrseGFgRiFixw2wSxHLQ7R1pkvvZ-5pMPxJd3e2Q5Icr-_COl2rCXTEUEaGho1qkGu-XF3JcCZKVs36uugJ-Y0GDzR5fPL2Cw==&uniplatform=NZKPT&language=CHS"
"中华老年口腔医学杂志","","","","1.054","0.884","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMgs7F9lmQHOraYhsImObu3o_UvdhaCqF12TfSw9-Vd16uHxIdxkHYuZOFIC29UWuNcWkXp2NJt9qSLnkNsdTDeLzt_y-8bjaFfsY3lNvkBKg==&uniplatform=NZKPT&language=CHS"
"中华老年心脑血管病杂志","","","","1.645","1.328","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPNMTfdme67k4E5faDtlWF6xvW_ltM_7hwojrR2EXL0MNcbgOINw8EqDyhismE9CWqGl9UGTLOVAxiBU5PHZw2dsWACZmknVRUujmD_CmFBrA==&uniplatform=NZKPT&language=CHS"
"中华老年医学杂志","","","","1.288","1.135","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN2NT7EzFvONlwF5OW691sE2nCcOwmsYynrKoQn68Y9pMdIy6PU-RmKUf1t2yk97KdQ1DZRXSWvWaPDv8nN-DkiwscVwRWoxCT6n9VUma7Ckg==&uniplatform=NZKPT&language=CHS"
"中华老学","","","华夏老学研究会;四川大学老子研究院;厦门大学道学传播与研究中心;道德经文化国际交流促进会;宜春市崇道宫","","","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOaUMVMX9IVmC5ADQlYL6HpbEdqqN2hJhvSks_SYAbmT22z9sogRQLk0vFfNP2Gmb9Hzx-DhopP0wpM3GztbGBybWcRqHQ2VhC-wl5f-TF70g==&uniplatform=NZKPT&language=CHS"
"中华理疗杂志","0254-1408","21-1142/R","","","","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMbRWIt0MUiU8xJqsjOlcPUOiaDlNFCnRc5N6bLYb1Yxsuwy5ygL1_EYsbFLbtsTCN8SgxdXWlp3VwkU3ColPQmQXeKwNgeskES_6N-IcHPSQ==&uniplatform=NZKPT&language=CHS"
"中华历史与传统文化论丛","","","东北大学秦皇岛分校","","","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOaUMVMX9IVmC5ADQlYL6HpbEdqqN2hJhvSks_SYAbmT22z9sogRQLk0vFfNP2Gmb-3kb1CWm-Ndd2vzhqTwr7Bp9F0W_ttNYd_zdOUhux79w==&uniplatform=NZKPT&language=CHS"
"中华临床感染病杂志","","","","0.757","0.713","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOfI07Prt1aFjNjy5vZG9KhMGH19_qFyriC9i885uFUKbB1M8CokNrROL56F9cYKCmsZxe3x8nM5aUmqlfhfp5IHJHudbdInsf80DRmJ5NAiQ==&uniplatform=NZKPT&language=CHS"
"中华临床免疫和变态反应杂志","","","","0.902","0.718","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM58gNG_qD8PSK4ds3jpYmaUH-KNNQ6OvDGdTF1fw_XJvXYiE5E2bN2ON4WjO9be9FsVqKvpG46938n5ABF7-i-v9ySuaiT_wH4g-L-avy85Q==&uniplatform=NZKPT&language=CHS"
"中华临床医师杂志(电子版)","","","","0.361","0.352","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPwFgH8qmmZuxDBkCrVvyu_KWIqVov4XOV9oA_YnaL-w6pXPFxOQiEb6qmQ3BilOC7Pj3-VfjsAzqUw9o6gPbSvKlua348VfoKhgxUq_cAU2g==&uniplatform=NZKPT&language=CHS"
"中华临床营养杂志","","","","0.869","0.766","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINB3fiwA-motedWUK6f0DJybCUs7h4JmSTu7J2GE3dEUEsB33Vfqo3mTBjYzGJyI4ebWQbOBUUSP28iu6xO-6UXTVHfwwsxoKNUI943S2H5MA==&uniplatform=NZKPT&language=CHS"
"中华流行病学杂志","","","","2.453","2.003","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPhOIuA2qp-GBWqPqKUesWd5OZ1BXeoLRg-OTsfxZUi6FWBaaDPq_NrA6y6Nhh-Q-HvfQaX1BI6OB6YAyG0ZKh3ejt7d2m9A4VcJ0eOKpyifA==&uniplatform=NZKPT&language=CHS"
"中华麻醉学杂志","","","","0.719","0.633","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP7wC58TNZBd7vRLJSJ-8tzSMq7KJ1_ARQL-P2AdHBPVR4igtNQuayUtza0jVTsqvF5MrYKJB1zI_n-PwztHdlItD05jHGIKI92LU5x72NBVw==&uniplatform=NZKPT&language=CHS"
"中华泌尿外科杂志","","","","1.113","1.002","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINO06oz6KLtrJC4GqPZE1PsOjYiW7HxjLJdy2jhsd1JNLvGfwvkzCGh_qeYF9QH0J8lmBWp-Wq0tb-DLkl_mTiQJ9i2037JefpVvfoPsba6cw==&uniplatform=NZKPT&language=CHS"
"中华民居","1674-3954","10-1708/TU","","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPqa2m7IEbtT5XBsZPWr3-fG_KmCBu1A1KwtszhOs8Y98gfqCp2x1V4jBP-qkqzDyLu8ttG2RkYPIKnitPwO1GWd-PIqJdAHTq6NGf_Z81vKQ==&uniplatform=NZKPT&language=CHS"
"中华民居(下旬刊)","1674-3954","31-2015/TU","","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPqa2m7IEbtT5XBsZPWr3-fG_KmCBu1A1KwtszhOs8Y98gfqCp2x1V4jBP-qkqzDyIFAsB2qmjxhI_LK_cRSBfHXoD7cphDjwlQsAYLAnWUMA==&uniplatform=NZKPT&language=CHS"
"中华民族共同体研究","","","","1.977","1.592","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPl8ourpea16luecdJEWDvi7us3JX7RIT5EgbHnxYbm7INn5kzMiY9-ZZpHFpgwza_sDmfjSCCsFTt_XnpjSO3krByyngzrvogJ7fsG2c2GrQ==&uniplatform=NZKPT&language=CHS"
"中华民族论丛","","","四川省民族研究所","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINt0CfDf0uAe8slUpnKxCUHueqZ8N0qp5irhznLdTHCLFIEY5stlS-XARnpqNUxoCnmkUkrYRhU6VH1Kl7gsWlAXGighW7VMmAbIt-GpMiWqg==&uniplatform=NZKPT&language=CHS"
"中华民族史论丛","","","中国民族史学会","","","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM1OfDRtzq-Mtk6VXO7PyBdoYMyDeVNmT-wJ7iSw2A07VRnuMXTSGGyo6SGL5grbYSyGllHt4QyqTtUbEQVEUvQgVAR984QOiSwMhPA4Pgp5w==&uniplatform=NZKPT&language=CHS"
