title,issn,cn,sponsor,compound_if,comprehensive_if,tags,major_categories,detail_url
"新闻知识","1003-3629","61-1022/G2","陕西日报社;西北大学","0.432","0.130","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPJoF8IK41Jat4pgypEvPM7OgttQBWGS_lZj7HA3A7AxoLCradiPLP2VzP0FRSRkJqSlGq2psZqpjAMPWa_jKVgHPoF9WDL04vrXHRCNXS1Kw==&uniplatform=NZKPT&language=CHS"
"新西部","1009-8607","61-1368/C","陕西省社会科学院","0.247","0.115","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMx5wRobzumw5ODJTXmgrsD3DDj9Ih51edRnpfhBIVI7SFGucs9Yk0EBCTkjDPd-4sUP4umWeNtUZtneSBX_GVuEa0lfI7D_Q7CSd3ECrCDBA==&uniplatform=NZKPT&language=CHS"
"新西藏(汉文版)","2095-1019","54-1057/D","中共西藏自治区委员会","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOen96PWNUpbWC8tUradDFjZM_ZXGMdlp0wY-b_bbTmAOSJSNOSECKzLXCgZvknWYoa9Gf1UMZeL32pQmp984w7FVQntleTqUHIlIkHIRg6iw==&uniplatform=NZKPT&language=CHS"
"新乡教育学院学报","1672-3325","41-1344/Z","新乡市教育学院","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINIij02eGcdzT1Ex74bbDMSob0TDajGi9q_-yWMCshUCmxmbeeMd5tDOJaO1968ZLcS0SbB8Hacm-a62QmQ3dOHFuVp9A2AkPzTLQZdN0iYRA==&uniplatform=NZKPT&language=CHS"
"新乡市人民政府公报","","","新乡市人民政府","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMyfclwpKyhCo8vUAdY7FH5-nA9WjUTYumPe42189s6RO1qAVmwDWZJpb96IPZ_Xhx8_unbMEAbvl5OHyBO42ZrfwezWsvdMaT9CRf5byOv6A==&uniplatform=NZKPT&language=CHS"
"新乡学院学报(社会科学版)","1674-3334","41-1398/C","新乡学院","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINIij02eGcdzT1Ex74bbDMSob0TDajGi9q_-yWMCshUCmxmbeeMd5tDOJaO1968ZLdgT3wAQNuyyPoOP9B74iRDiYMzRb94SyOLbHjSkDPxaQ==&uniplatform=NZKPT&language=CHS"
"新湘评论","1673-8713","43-1474/D","中国共产党湖南省委员会","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMyfclwpKyhCo8vUAdY7FH5-nA9WjUTYumPe42189s6RO1qAVmwDWZJpb96IPZ_Xhw65Kf5Y-TOpBpcgyOVG1535mXQviAk0fh7WPea4GAJZQ==&uniplatform=NZKPT&language=CHS"
"新校园","1672-7711","37-1458/C","山东教育出版社有限公司","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINIij02eGcdzT1Ex74bbDMSob0TDajGi9q_-yWMCshUCmxmbeeMd5tDOJaO1968ZLdRZkswkRGl3NiF1k9nUDARXbwzTC58N8lPDzy03wQz0Q==&uniplatform=NZKPT&language=CHS"
"新型城镇化","2096-2290","10-1409/F","国家信息中心;中国城镇化促进会","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN6vvm6wB_p-aREYq5_qa9MsTZyBAxMV_aROruqCMiUN8wZ2m2fY5Byu7oFcXJ7JRh0SxMdrqvGSPDfRL5lCL7V7zwdMmZQyPQAJcTcENoZow==&uniplatform=NZKPT&language=CHS"
"新型电力系统","2097-2784","10-1906/TK","中国电力科学研究院有限公司","","","网络首发","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOXnxV0ptD1hjfAftMdFBP46MPy3btOrKdTq9Jf4IWsFSFfpICYHj62Ww2K3DtOuLfYDmapcVyhjtUm8JG7aggksbe7LqKXBqSVqAhUrvOlLA==&uniplatform=NZKPT&language=CHS"
"新型工业化","2095-6649","11-5947/TB","国家工业信息安全发展研究中心","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOXnxV0ptD1hjfAftMdFBP46MPy3btOrKdTq9Jf4IWsFSFfpICYHj62Ww2K3DtOuLfl7ouGuKj-7aizTtHGl9VsrpNJ_-Ra4_S9djXJ60Fn-w==&uniplatform=NZKPT&language=CHS"
"新型工业化理论与实践","2097-4256","10-1933/F","中国电子信息产业发展研究院;赛迪工业和信息化研究院(集团)有限公司","0.718","0.420","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOQEZMjpjwhaZklBnosk53oMaFLzte0puEhICw37wz_loQM4ivoIDeJuCNkITWaT1UZCpEzLSC2-QQrRlh-Mc4PT9Txbx6tQrZkfk1GXTu0QA==&uniplatform=NZKPT&language=CHS"
"新型炭材料(中英文)","2097-1605","14-1407/TQ","中国科学院山西煤炭化学研究所","2.215","1.190","网络首发|增强出版","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMna6keq_IcT0a5MZPQq1vH4qHfQxpgFNYHIV1KtkLxyPUoNDVM8l9YIUX0cIOCvSGVfbYrHYV-t4WT3eKfZuG6in8_GDnbDn5O0h0UqqaGJA==&uniplatform=NZKPT&language=CHS"
"新一代信息技术","2096-6091","10-1581/TP","中国电子学会;中电新一代(北京)信息技术研究院","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOnZVtVMjAQn764TS2UHTdXNd8F6dysdIuenUc1uIDkN0gdkgidBLetU_5LbSaGtcGd8gl_l0-45fI_M5jXljFOgcXSElBcAJ-4tdE6mtT97A==&uniplatform=NZKPT&language=CHS"
"新医学","0253-9802","44-1211/R","中山大学","1.103","0.845","网络首发|增强出版","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP-z8xtu_TyR7fr3J22TmmDESZfKI5oppLi79gtRzlrYP5hWwfiL84lJMbPduyfnFTXa9SIliqGHMzoV9surkAscOhMIEY8T4rHBvLHr81QFQ==&uniplatform=NZKPT&language=CHS"
"新余学院学报","2095-3054","36-1315/G4","新余学院","0.361","0.161","增强出版","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN0NL54dWu6XmUqjSTdzj--7RLDQCa-R6JyI0tFYi5v2Fm1MOO9lpA1Ffzh5dnQqjSeJ54GVDhPnA-6vIc589Jj4UydfnSck4pkw9Qy_dyK4w==&uniplatform=NZKPT&language=CHS"
"新远见","1672-8440","43-1439/F","中共中央党校国际战略研究所","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN6vvm6wB_p-aREYq5_qa9MsTZyBAxMV_aROruqCMiUN8wZ2m2fY5Byu7oFcXJ7JRgO4a8Q5MUsEZpUnvf1tMy6lEp_UkirprPcQ5VzzqtK5A==&uniplatform=NZKPT&language=CHS"
"新阅读","2095-1655","10-1001/C","中国新闻出版研究院","0.153","0.058","","工程科技II|哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM-jsZqPKeiwmCqEn4nJe8_6f-l-qZ8ldLLZe9B6suM6krLYR1aY6TD17l67VoP37EIFHxgBDhkfhJy0Jlw0cMsgOiQxU8fyaAGv0_jFaFVlg==&uniplatform=NZKPT&language=CHS"
"新长征","1006-7477","22-1001/D","中共吉林省委宣传部","0.433","0.067","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINj-ZajVl05vR6TxXnopduthgPwqYn7IJhwdx0o3DnYiq0XGLeClYFOVsTUy-a7pL6inu7jVXLyq3Tj9YIyEN8HuY8WIBzTbcLAi9RvH-qG6w==&uniplatform=NZKPT&language=CHS"
"新长征(党建版)","1006-7477","22-1001/D","中国共产党吉林省委员会","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOen96PWNUpbWC8tUradDFjZM_ZXGMdlp0wY-b_bbTmAOSJSNOSECKzLXCgZvknWYo1ldpnyXUEhdj7_7xSLPBLTmBVBEuIIaEPL3UKfxulzQ==&uniplatform=NZKPT&language=CHS"
"信访与治理研究","","","中国政法大学信访与治理研究中心","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOen96PWNUpbWC8tUradDFjZM_ZXGMdlp0wY-b_bbTmAOSJSNOSECKzLXCgZvknWYozXbAB9JNKVGX9VU8HeDb57vldGEQmQ_MAEbq3grUpkg==&uniplatform=NZKPT&language=CHS"
"信号处理","1003-0530","11-2406/TN","中国电子学会;中电新一代(北京)信息技术研究院","2.110","1.209","网络首发|增强出版","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM4FR6yjnehRiMeADyeCtcPbjiXslklbOSCXn7_TgMxQiZfadWNVZQnRWZyqkdnbOzprbbF-Z6z2rT-Tb0USEckJT0-LKjwQRfGnc9lgnjTmQ==&uniplatform=NZKPT&language=CHS"
"信息安全学报","2096-1146","10-1380/TN","中国科学院信息工程研究所;中国科技出版传媒股份有限公司","1.983","0.942","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM4FR6yjnehRiMeADyeCtcPbjiXslklbOSCXn7_TgMxQiZfadWNVZQnRWZyqkdnbOx6xr9uzFEjRmzW6vZ3MDYpNvugcNJd4uFFmLsIdQ3Xdg==&uniplatform=NZKPT&language=CHS"
"信息安全研究","2096-1057","10-1345/TP","国家信息中心","1.987","1.078","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM4FR6yjnehRiMeADyeCtcPbjiXslklbOSCXn7_TgMxQiZfadWNVZQnRWZyqkdnbOyyFljKW9aucTN_DohcElvLDL_Klt0-XyuyaLU4bYr8Dw==&uniplatform=NZKPT&language=CHS"
"信息安全与通信保密","1009-8054","51-1608/TN","中国电子科技集团公司第三十研究所","0.929","0.629","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINgrO4qxlwL7_ZS4Uyh9P0j5nckr_yRcKq1-jWQ2vOu53G13TzsjHgZkHcbQQZuPQ5DtXKJkP-oWyWbhc7TLPQamlSd_rU6ZI6OaLm2vGbIGg==&uniplatform=NZKPT&language=CHS"
"信息产业报道","1672-4739","51-1628/TN","四川省电子学会","","","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOI4A_ddcg-2l6NwEcJ9bfmw72e2uviUR8M-vw5ttFgyzv3I6M-yyta6HNlo1EWaHMgEO2wpLOnaRGvmDinPdjupC3O1CDApYAWMWbDpQkPgA==&uniplatform=NZKPT&language=CHS"
"信息传播研究","2097-4930","10-2011/G2","中国传媒大学","0.584","0.327","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOs7Qfnh_GfxRDY2RJdOPws17r_gt2e-mA-QUVKs5fHNchCvZuWF7soMVcmdCcvT9Xp2cDnDYlTVmVO8domTaHTN0ypNbVMIbT3R-2wUP7zDA==&uniplatform=NZKPT&language=CHS"
"信息对抗技术","2097-163X","34-1340/E","国防科技大学电子对抗学院","0.818","0.773","网络首发|增强出版","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOAjeyLsL3MksmOnJaY7UHd80txVIxIXi1WFVRPLKWb1DNZIovFwjcZDH3134dG9TKFrbqopyZQE1vVgAJ8d_Vpy8I39cHFxmwi4V9S-7Bezw==&uniplatform=NZKPT&language=CHS"
"信息方略","1674-2036","11-5665/TP","国家信息中心","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOnZVtVMjAQn764TS2UHTdXNd8F6dysdIuenUc1uIDkN0gdkgidBLetU_5LbSaGtcEDfoMpvyZAjfU-UBZJHxWggnUsiX-V9nZVbTZjnSxYPQ==&uniplatform=NZKPT&language=CHS"
"信息工程大学学报","1671-0673","41-1196/N","信息工程大学","0.769","0.462","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOWkjlDJ2RFETMdUHEFW4z2N8yKgnHFR1NLs0L0yUfGh2oOLrKVNfXQPkPQAyGGQgW-jgOPzsxriK9F0CtbKo5oaymiWSn0Ef2Tapa0f6eMfg==&uniplatform=NZKPT&language=CHS"
"信息化建设","1008-1941","33-1216/N","浙江省技术创新服务中心","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOnZVtVMjAQn764TS2UHTdXNd8F6dysdIuenUc1uIDkN0gdkgidBLetU_5LbSaGtcHjECdq-OQ-RPy7hzbRt9EAzrAWaxL8UtJbKF0-F3pNvA==&uniplatform=NZKPT&language=CHS"
"信息化研究","1674-4888","32-1797/TP","江苏省电子学会","0.399","0.223","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOhNTEXotX5QRAbT7kCW-75JQ4iuz-BmPlaXxjKlqsYXbpu8ShUVIVnAks_YfD8rfNxT6YHvKZrloOWihC6isYk7RCCUr0WRMkqXwN7IxGz8w==&uniplatform=NZKPT&language=CHS"
"信息技术","1009-2552","23-1557/TN","黑龙江省工业信息化发展中心(黑龙江省冶金研究所;黑龙江省电子技术研究所)","0.743","0.445","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOWkjlDJ2RFETMdUHEFW4z2N8yKgnHFR1NLs0L0yUfGh2oOLrKVNfXQPkPQAyGGQgUzfnI4eCHyiX743me8iH7MjjxIg_m7PbaHYx9IESfTvA==&uniplatform=NZKPT&language=CHS"
"信息技术与标准化","1671-539X","11-4753/TN","中国电子技术标准化研究院","0.710","0.475","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOWkjlDJ2RFETMdUHEFW4z2N8yKgnHFR1NLs0L0yUfGh2oOLrKVNfXQPkPQAyGGQgXWio9qGYWOIYmbJPHtsAVnObxEdv2MW1KfjQTiKglmhg==&uniplatform=NZKPT&language=CHS"
"信息技术与管理应用","2097-2385","42-1934/D","华中科技大学《信息技术与管理应用》编辑部","0.627","0.608","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM1SnARoRRQvlQG4ttgvQ1633nxZj-NnBhGm-4mjvhOnT2u5P3RWnOX8WvvLpc70W6bHH4ojEgizNjoF6jSPz95leJIJktkBMrtXycZjPVJ5g==&uniplatform=NZKPT&language=CHS"
"信息技术与信息化","1672-9528","37-1423/TN","山东电子学会","0.766","0.370","网络首发|增强出版","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOWkjlDJ2RFETMdUHEFW4z2N8yKgnHFR1NLs0L0yUfGh2oOLrKVNfXQPkPQAyGGQgU30mJOrBcmNDYcM6Mv3YdsaLh_8iUTyFmGe-tajG23LQ==&uniplatform=NZKPT&language=CHS"
"信息空间","1672-6774","11-5185/TN","中国电子信息产业发展研究院","","","","社会科学II|信息科技|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOI4A_ddcg-2l6NwEcJ9bfmw72e2uviUR8M-vw5ttFgyzv3I6M-yyta6HNlo1EWaHOkRtZ8dpJ2LVhwKt4zRDxax6uubutSkPJIEGix6kwYZA==&uniplatform=NZKPT&language=CHS"
"信息通信技术","1674-1285","11-5650/TN","中国联合网络通信集团有限公司","0.836","0.571","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOAjeyLsL3MksmOnJaY7UHd80txVIxIXi1WFVRPLKWb1DNZIovFwjcZDH3134dG9TIiPOfFP2djCgwAkZ5bAoAMePWrnCDJsjparZpqEE9iSA==&uniplatform=NZKPT&language=CHS"
"信息通信技术与政策","2096-5931","10-1576/TN","中国信息通信研究院","1.541","0.934","网络首发|增强出版","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINWKSiRCdfdINljmi9vax5huis71BpMeY1OwacmIGYa7hwEg7e8-q9iM8gqtmjpxyQ--9ohEE3v2As9h26RH77NwrEKPl9vrzzZ0IX14na3Kg==&uniplatform=NZKPT&language=CHS"
"信息网络","1671-5063","11-4781/TN","中国电信集团公司","","","","信息科技|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOnZVtVMjAQn764TS2UHTdXNd8F6dysdIuenUc1uIDkN0gdkgidBLetU_5LbSaGtcFPMB-QP273FuP8Pnqok-R0hnjhiovN-PtC4G11njldDw==&uniplatform=NZKPT&language=CHS"
"信息网络安全","1671-1122","31-1859/TN","公安部第三研究所;中国计算机学会","1.622","1.028","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMcZ-gclUGFOV1qzB4AXf1-KjolRI1dSf0RNf0Oi7uw7zgMylKo9htzPtGQ6-nC6Dby794qtw4Al5K1gyHEQktZzf4mt5u98euf0AHNToyoDA==&uniplatform=NZKPT&language=CHS"
"信息系统工程","1001-2362","12-1158/N","天津市数据发展中心","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOnZVtVMjAQn764TS2UHTdXNd8F6dysdIuenUc1uIDkN0gdkgidBLetU_5LbSaGtcEiAGLIv4XkaCTmGuBBi-wDgBChZzHTNiGl8l3zzbE5hw==&uniplatform=NZKPT&language=CHS"
"信息系统学报","","","清华大学经济管理学院","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOnZVtVMjAQn764TS2UHTdXNd8F6dysdIuenUc1uIDkN0gdkgidBLetU_5LbSaGtcEdj3mwhMgpRGqBE0edvgGvgYP5LYvU3a1SC6JJ0rwcdw==&uniplatform=NZKPT&language=CHS"
"信息与电脑","1003-9767","11-2697/TP","北京方略信息科技有限公司","0.315","0.177","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOIwLbd4nyFHepZ9BjkIxZ0JB7hBGRqtOxAMscLlBB9Jq07M1_i2ybg5OvOp9vtpThlIIxTyNTetTSe5yYng-MU0v9vhipr3YhksmXXSkQZQg==&uniplatform=NZKPT&language=CHS"
"信息与管理研究","2096-2827","31-2118/G2","上海科学技术文献出版社有限公司","0.800","0.338","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOAjeyLsL3MksmOnJaY7UHd80txVIxIXi1WFVRPLKWb1DNZIovFwjcZDH3134dG9TIWzewSE70I5ddO9ghedGxcdN3xO35qUzklTpv2Wnp5Xg==&uniplatform=NZKPT&language=CHS"
"信息与控制","1002-0411","21-1138/TP","中国科学院沈阳自动化研究所;中国自动化学会","3.783","2.159","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP4AO-EGBZwrW-f46rI_XOTcW0H0UcLEUTVvdQhIP4yZbX-_DYCGZkuZBbchZJhM-8Wecuyngo0RfSlyvsdyPXLyvZwGiHybs0ZqTPyGdowlg==&uniplatform=NZKPT&language=CHS"
"信息资源管理学报","2095-2171","42-1812/G2","武汉大学","6.542","4.653","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOHfO3vRMk69jkbj32XNjYTyPCuN8EGCuQpMbDgJDb71B_CLFe-PiTUbYRW8d5m4-UJpQZgqmkMPED-1T50yg9dIMKzEVOKGryWrLg6ur8lmQ==&uniplatform=NZKPT&language=CHS"
"信阳农林学院学报","2095-8978","41-1433/S","信阳农林学院","0.384","0.198","","农业科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP88gHH42gm7FV5geu-1wu94XE93NueQ_FzuGFu1ASXmOB3Eoi9CHgyJSOcXBlJcSh7d-8OKkfKM-cToFW1ihJEiv1vtQuyn48mNQNxWQSCtA==&uniplatform=NZKPT&language=CHS"
"信阳师范大学学报(哲学社会科学版)","2097-5821","41-1475/C","信阳师范大学","0.981","0.436","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIO7FyHh69_IlIanYIHaRMzOr3x4RN_A6ngA4sUBnYMwwg4YgAMYuUKEOT22q666v8QSiwGm9OLyeBJ7sWAwKmDoIbvnoZPoY3Ff29-cQMtOww==&uniplatform=NZKPT&language=CHS"
"信阳师范大学学报(自然科学版)","2097-583X","41-1476/N","信阳师范大学","1.068","0.671","网络首发","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINcYiDqwTeOq5wVlvEIeZPrIwLUdLBjCrRtumD2bi80bF5JAZPu_Ky-ieCW7B1joOiesQWpyhHk4ORyoP5q0uzpr_mXfHFsrf5LbthOStTh_A==&uniplatform=NZKPT&language=CHS"
"星海音乐学院学报","1008-7389","44-1132/J","星海音乐学院","0.124","0.113","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINe2uLfe0qjnbL7lm5duV_u_kTP8-uRPjvEL5f9azCKaHalWh9mQzG9mD6p48iA5423G6wBMca8x0A7WdSt77s2PQo9Wz2l_cZLaSErJR99QA==&uniplatform=NZKPT&language=CHS"
"刑法解释","","","四川大学法学院","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOen96PWNUpbWC8tUradDFjZM_ZXGMdlp0wY-b_bbTmAOSJSNOSECKzLXCgZvknWYp-fzxDXNlMHXJBihyim7xbg0eCB1jvmumfWk9ODU-O2g==&uniplatform=NZKPT&language=CHS"
"刑法论丛","","","北京师范大学刑事法律科学研究院","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOen96PWNUpbWC8tUradDFjZM_ZXGMdlp0wY-b_bbTmAOSJSNOSECKzLXCgZvknWYrzQBYFE5faeANt_2UBQr5lyUtOB4Ni6QVS5aRn5O8jUw==&uniplatform=NZKPT&language=CHS"
"刑事法判解","","","北京大学刑事法研究中心","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOJeeEEslKsfhtI1rYCg9LbQj3D0iOvw1tx5U_0GsCCmjqPMI5xmgbJ8PYbxu0X3dp45g8HrXIx7LjnFwQqadlAdiCq2ysIIXHIS8UjWpCSnw==&uniplatform=NZKPT&language=CHS"
"刑事法判解研究","","","北京师范大学刑事法律科学研究院","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOJeeEEslKsfhtI1rYCg9LbQj3D0iOvw1tx5U_0GsCCmjqPMI5xmgbJ8PYbxu0X3drdqOhKQl5wWBqoAb_fAmohDzHu-RMqhU3uMN49drkRGw==&uniplatform=NZKPT&language=CHS"
"刑事法评论","","","北京大学刑事法理论研究所","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOJeeEEslKsfhtI1rYCg9LbQj3D0iOvw1tx5U_0GsCCmjqPMI5xmgbJ8PYbxu0X3drjis5xWDhieAohIQsDEKbEMLup52780LJZLIuCQvRxBg==&uniplatform=NZKPT&language=CHS"
"刑事法前沿","","","中国社会科学院刑事法学重点学科","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOJeeEEslKsfhtI1rYCg9LbQj3D0iOvw1tx5U_0GsCCmjqPMI5xmgbJ8PYbxu0X3dqOT9BI5i4gUhWsXX-lEH3Y0bvAqbBsHohfB7YxWskwEQ==&uniplatform=NZKPT&language=CHS"
"刑事司法论丛","","","西南政法大学诉讼法与司法改革研究中心","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOJeeEEslKsfhtI1rYCg9LbQj3D0iOvw1tx5U_0GsCCmjqPMI5xmgbJ8PYbxu0X3dq-enxT1SEBmMz9rkbkVPw4KCXbx-p2iC1Tm1iDunvbDQ==&uniplatform=NZKPT&language=CHS"
"刑事司法论坛","","","中国政法大学","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOJeeEEslKsfhtI1rYCg9LbQj3D0iOvw1tx5U_0GsCCmjqPMI5xmgbJ8PYbxu0X3drZ0ljvtZTjQwjZZi_lTRj1J7pNVM-agGrza0-OVNHFuA==&uniplatform=NZKPT&language=CHS"
"刑侦剧研究","","","西南政法大学刑侦剧研究中心","","","","工程科技II|哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINKXCuSSoFMkdkZsCySRM3hJiO3Yg0VPnMUQDjeymXi8QYYLJcX6wIaf9zuMl8ERGmg5_yqdTURsbctS2O4YQNbkQcFw7DJnkNdRXhUIngGOg==&uniplatform=NZKPT&language=CHS"
"行为公共管理与政策","","","华东师范大学公共管理学院","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOJeeEEslKsfhtI1rYCg9LbQj3D0iOvw1tx5U_0GsCCmjqPMI5xmgbJ8PYbxu0X3doJZzDVPjIto-p9sdGLGFKvr-KlgZcjPeeCUxagBzSaYA==&uniplatform=NZKPT&language=CHS"
"行政法论丛","","","北京大学宪法与行政法研究中心","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOJeeEEslKsfhtI1rYCg9LbQj3D0iOvw1tx5U_0GsCCmjqPMI5xmgbJ8PYbxu0X3dpdXTXmdXhpY8rilH-Y9zvXOxaPsic6ajA6Zvgqvevx8Q==&uniplatform=NZKPT&language=CHS"
"行政事业资产与财务","1674-585X","42-1780/F","湖北科学技术出版社有限公司","0.426","0.233","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOHFce8WdzDTF3ZgI7OJWiVb4hgEDEYzifet9y7IXLvtOhnHi3bD8IFTjmxc_N-_mhc5o4jqdcYRi5wD99Y9QDjebmzd2SHiKJ2l4y4GhyBjg==&uniplatform=NZKPT&language=CHS"
"行政执法与行政审判","","","最高人民法院行政审判庭","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOJeeEEslKsfhtI1rYCg9LbQj3D0iOvw1tx5U_0GsCCmjqPMI5xmgbJ8PYbxu0X3dolxKWMimuoRZ30zenPoEY7gUk9iCtHZdb066Ue50tecA==&uniplatform=NZKPT&language=CHS"
"邢台学院学报","1672-4658","13-1337/G4","邢台学院","0.551","0.254","网络首发|增强出版","基础科学|医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINw-PfXYIDjXuXTM38hpRh1HJpHGP67k3ZWqyCuOKVqwTxlm7DBoUEIzog_50aQONfVaIn-LInvSFR6LiBL-hZtmYYwShC23GUFulEMcRN4GA==&uniplatform=NZKPT&language=CHS"
"形象史学","","","中国社会科学院古代史研究所文化史研究室","","","","工程科技II|哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINKXCuSSoFMkdkZsCySRM3hJiO3Yg0VPnMUQDjeymXi8QYYLJcX6wIaf9zuMl8ERGmY_ME-k_YpTaB2Gvi2UQVRikDwC3wU1W0RZYRgnA1UxQ==&uniplatform=NZKPT&language=CHS"
"兴趣阅读","2096-370X","32-1870/I","江苏凤凰少年儿童出版社有限公司","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM0CEst0q6zLaKfZ_CmeoIeTth63W_sEHow1bDtdXPnTedqzGqv1I-ijJCt9jI5_1Jy02a3MJow5yAiL2qYfc_79MD-eosjarnefDwgf_H3qg==&uniplatform=NZKPT&language=CHS"
"兴义民族师范学院学报","1009-0673","52-1153/G4","兴义民族师范学院","0.438","0.291","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM_YENus1CbzAwsGE-lEtIB-mTfV3su32VOrHP5UiudQrxaWYnpXFpO_5qYG0O2hTa3jjoI8RQQbMSOizMOdny11_1bni5acH4alfUskvjewA==&uniplatform=NZKPT&language=CHS"
